Datetime – utc,air_humidity_100,air_temperature_100,atm_pressure_main,num_of_resets,piezo_charge,piezo_temperature
2020-11-07T17:00:00Z,19,36.16,9455,2,59487,42
2020-11-07T18:00:00Z,19,37.78,9447,2,59345,42
2020-11-07T19:00:00Z,20,36.3,9439,2,59200,41
2020-11-07T20:00:00Z,22,34.02,9437,2,59070,39
2020-11-07T21:00:00Z,22,34.44,9438,2,58958,35
2020-11-07T22:00:00Z,34,27.28,9443,2,58859,30
2020-11-07T23:00:00Z,37,25.44,9445,2,58784,24
2020-11-08T00:00:00Z,38,25.3,9449,2,58715,23
2020-11-08T01:00:00Z,47,23.74,9454,2,58643,22
2020-11-08T02:00:00Z,50,21.6,9454,2,58579,21
2020-11-08T03:00:00Z,59,20.28,9450,2,58517,19
2020-11-08T04:00:00Z,61,19.18,9445,2,58459,18
2020-11-08T05:00:00Z,61,19.8,9443,2,58403,18
2020-11-08T06:00:00Z,74,17.56,9440,2,58347,18
2020-11-08T07:00:00Z,66,18.74,9445,2,58293,17
2020-11-08T08:00:00Z,54,20.4,9450,2,58236,18
2020-11-08T09:00:00Z,47,22.1,9454,2,58181,18
2020-11-08T10:00:00Z,55,23.94,9462,2,58119,20
2020-11-08T11:00:00Z,35,28.7,9464,2,58039,26
2020-11-08T12:00:00Z,27,32.04,9464,2,57938,32
2020-11-08T13:00:00Z,23,34.1,9464,2,57820,36
2020-11-08T14:00:00Z,20,37.18,9455,2,57679,40
2020-11-08T15:00:00Z,21,36.64,9450,2,57536,42
2020-11-08T16:00:00Z,19,38.46,9442,2,57388,44
2020-11-08T17:00:00Z,20,38.64,9434,2,57234,45
2020-11-08T18:00:00Z,19,39.34,9425,2,57086,43
2020-11-08T19:00:00Z,19,38.62,9418,2,56938,42
2020-11-08T20:00:00Z,25,34.5,9416,2,56815,37
2020-11-08T21:00:00Z,28,32.88,9418,2,56709,33
2020-11-08T22:00:00Z,35,29.38,9420,2,56610,30
2020-11-08T23:00:00Z,39,27.42,9424,2,56526,27
2020-11-09T00:00:00Z,42,27,9426,2,56447,25
2020-11-09T01:00:00Z,47,25.04,9429,2,56369,24
2020-11-09T02:00:00Z,57,22.34,9431,2,56300,22
2020-11-09T03:00:00Z,56,22.88,9433,2,56236,21
2020-11-09T04:00:00Z,55,23.02,9432,2,56167,22
2020-11-09T05:00:00Z,60,22.38,9427,2,56101,21
2020-11-09T06:00:00Z,58,22.08,9421,2,56036,21
2020-11-09T07:00:00Z,45,25.1,9420,2,55969,21
2020-11-09T08:00:00Z,48,23.92,9421,2,55898,23
2020-11-09T09:00:00Z,47,24.52,9428,2,55832,21
2020-11-09T10:00:00Z,44,26.28,9442,2,55758,24
2020-11-09T11:00:00Z,37,29.6,9443,2,55673,27
2020-11-09T12:00:00Z,40,27.86,9441,2,55576,30
2020-11-09T13:00:00Z,34,30.98,9438,2,55479,31
2020-11-09T14:00:00Z,34,31.12,9436,2,55373,33
2020-11-09T15:00:00Z,45,28.56,9443,2,55258,34
2020-11-09T16:00:00Z,82,21.5,9453,2,54999,24
2020-11-09T17:00:00Z,85,20.88,9442,2,54877,20
2020-11-09T18:00:00Z,85,21.24,9445,2,54807,21
2020-11-09T19:00:00Z,85,21.36,9451,2,54741,21
2020-11-09T20:00:00Z,84,21.52,9447,2,54674,21
2020-11-09T21:00:00Z,81,21.52,9446,2,54608,21
2020-11-09T22:00:00Z,84,20.48,9441,2,54546,20
2020-11-09T23:00:00Z,87,20.34,9447,2,54486,19
2020-11-10T00:00:00Z,86,20.24,9460,2,54426,19
2020-11-10T01:00:00Z,88,19.74,9460,2,54367,19
2020-11-10T02:00:00Z,89,19.52,9460,2,54308,18
2020-11-10T03:00:00Z,89,19.6,9450,2,54251,18
2020-11-10T04:00:00Z,88,19.56,9445,2,54194,18
2020-11-10T05:00:00Z,88,19.32,9433,2,54137,18
2020-11-10T06:00:00Z,91,18.82,9434,2,54081,18
2020-11-10T07:00:00Z,89,18.9,9437,2,54027,17
2020-11-10T08:00:00Z,94,17.8,9442,2,53974,17
2020-11-10T09:00:00Z,93,18.38,9444,2,53923,16
2020-11-10T10:00:00Z,83,20.94,9457,2,53866,18
2020-11-10T11:00:00Z,74,24.04,9463,2,53800,21
2020-11-10T12:00:00Z,71,24.58,9466,2,53719,26
2020-11-10T13:00:00Z,67,25.6,9465,2,53636,26
2020-11-10T14:00:00Z,60,27.2,9461,2,53547,28
2020-11-10T15:00:00Z,50,30.34,9457,2,53440,32
2020-11-10T16:00:00Z,47,30.02,9451,2,53330,34
2020-11-10T17:00:00Z,49,29.86,9448,2,53230,32
2020-11-10T18:00:00Z,52,28.96,9447,2,53134,30
2020-11-10T19:00:00Z,60,26.56,9445,2,53044,28
2020-11-10T20:00:00Z,67,24.38,9443,2,52960,26
2020-11-10T21:00:00Z,73,22.82,9444,2,52886,23
2020-11-10T22:00:00Z,75,21.64,9437,2,52820,21
2020-11-10T23:00:00Z,80,20.86,9433,2,52757,20
2020-11-11T00:00:00Z,84,20.2,9441,2,52696,19
2020-11-11T01:00:00Z,84,20.58,9446,2,52636,19
2020-11-11T02:00:00Z,87,20.02,9444,2,52574,19
2020-11-11T03:00:00Z,87,20,9436,2,52516,18
2020-11-11T04:00:00Z,91,19.04,9445,2,52460,18
2020-11-11T05:00:00Z,92,19.08,9438,2,52401,18
2020-11-11T06:00:00Z,93,18.96,9435,2,52344,18
2020-11-11T07:00:00Z,96,18.8,9425,2,52262,18
2020-11-11T08:00:00Z,96,18.68,9436,2,52204,18
2020-11-11T09:00:00Z,96,19.34,9437,2,52110,18
2020-11-11T10:00:00Z,94,19.96,9444,2,52052,18
2020-11-11T11:00:00Z,97,19.46,9465,2,51792,19
2020-11-11T12:00:00Z,96,20.52,9461,2,51531,19
2020-11-11T13:00:00Z,91,21.36,9465,2,51464,21
2020-11-11T14:00:00Z,90,21.52,9461,2,51379,21
2020-11-11T15:00:00Z,92,20.96,9456,2,51303,20
2020-11-11T16:00:00Z,86,24.96,9448,2,51236,22
2020-11-11T17:00:00Z,62,27.58,9441,2,51133,32
2020-11-11T18:00:00Z,57,29.24,9433,2,51039,30
2020-11-11T19:00:00Z,59,27.68,9427,2,50941,31
2020-11-11T20:00:00Z,63,26.08,9424,2,50852,28
2020-11-11T21:00:00Z,58,27.78,9420,2,50770,26
2020-11-11T22:00:00Z,76,22.46,9423,2,50691,25
2020-11-11T23:00:00Z,82,22.52,9425,2,50626,21
2020-11-12T00:00:00Z,90,21,9435,2,50563,20
2020-11-12T01:00:00Z,87,21.28,9440,2,50502,20
2020-11-12T02:00:00Z,90,19.36,9443,2,50440,19
2020-11-12T03:00:00Z,94,18.7,9439,2,50385,18
2020-11-12T04:00:00Z,94,17.76,9432,2,50331,17
2020-11-12T05:00:00Z,92,17.54,9428,2,50279,16
2020-11-12T06:00:00Z,93,16.8,9425,2,50228,16
2020-11-12T07:00:00Z,95,17.14,9423,2,50178,16
2020-11-12T08:00:00Z,92,17.34,9428,2,50127,16
2020-11-12T09:00:00Z,93,17.34,9433,2,50078,16
2020-11-12T10:00:00Z,85,19.56,9439,2,50024,16
2020-11-12T11:00:00Z,74,22.78,9443,2,49961,20
2020-11-12T12:00:00Z,59,26.48,9445,2,49876,27
2020-11-12T13:00:00Z,48,30.24,9444,2,49772,32
2020-11-12T14:00:00Z,42,32.42,9440,2,49641,38
2020-11-12T15:00:00Z,42,32.04,9435,2,49518,38
2020-11-12T16:00:00Z,43,32.22,9428,2,49397,37
2020-11-12T17:00:00Z,37,34.16,9414,2,49278,37
2020-11-12T18:00:00Z,36,33.66,9404,2,49153,38
2020-11-12T19:00:00Z,39,32.26,9395,2,49037,36
2020-11-12T20:00:00Z,55,27.78,9398,2,48925,31
2020-11-12T21:00:00Z,87,20.92,9405,2,48790,23
2020-11-12T22:00:00Z,86,20.44,9421,2,48709,20
2020-11-12T23:00:00Z,85,19.28,9424,2,48649,18
2020-11-13T00:00:00Z,87,19.64,9421,2,48592,18
2020-11-13T01:00:00Z,86,19.48,9425,2,48536,18
2020-11-13T02:00:00Z,83,18.84,9427,2,48480,17
2020-11-13T03:00:00Z,87,17.36,9423,2,48428,16
2020-11-13T04:00:00Z,91,16.9,9417,2,48379,15
2020-11-13T05:00:00Z,94,16,9416,2,48330,15
2020-11-13T06:00:00Z,94,16.38,9418,2,48282,15
2020-11-13T07:00:00Z,96,16.38,9415,2,48233,15
2020-11-13T08:00:00Z,96,16.18,9418,2,48184,15
2020-11-13T09:00:00Z,94,16.82,9421,2,48136,15
2020-11-13T10:00:00Z,83,20.22,9425,2,48083,17
2020-11-13T11:00:00Z,65,24.74,9431,2,48018,21
2020-11-13T12:00:00Z,59,26.82,9436,2,47935,27
2020-11-13T13:00:00Z,56,28.78,9440,2,47837,31
2020-11-13T14:00:00Z,42,32.24,9435,2,47720,35
2020-11-13T15:00:00Z,37,33.92,9429,2,47594,39
2020-11-13T16:00:00Z,34,34.46,9422,2,47462,40
2020-11-13T17:00:00Z,32,34.38,9408,2,47331,40
2020-11-13T18:00:00Z,27,34.6,9397,2,47205,38
2020-11-13T19:00:00Z,27,33.08,9392,2,47082,36
2020-11-13T20:00:00Z,25,33.26,9387,2,46967,36
2020-11-13T21:00:00Z,28,32.22,9384,2,46860,34
2020-11-13T22:00:00Z,44,26.94,9387,2,46764,29
2020-11-13T23:00:00Z,52,24.62,9398,2,46689,24
2020-11-14T00:00:00Z,56,23.54,9405,2,46622,22
2020-11-14T01:00:00Z,63,22.68,9411,2,46553,21
2020-11-14T02:00:00Z,70,21.28,9411,2,46490,20
2020-11-14T03:00:00Z,75,20.4,9408,2,46429,19
2020-11-14T04:00:00Z,77,19.84,9404,2,46371,19
2020-11-14T05:00:00Z,70,20.82,9400,2,46313,18
2020-11-14T06:00:00Z,79,18.94,9399,2,46256,18
2020-11-14T07:00:00Z,72,20.58,9402,2,46201,17
2020-11-14T08:00:00Z,72,20.58,9404,2,46144,18
2020-11-14T09:00:00Z,79,19.84,9412,2,46088,18
2020-11-14T10:00:00Z,67,24.52,9421,2,46028,19
2020-11-14T11:00:00Z,60,26.42,9427,2,45950,25
2020-11-14T12:00:00Z,57,28,9429,2,45857,29
2020-11-14T13:00:00Z,51,29.82,9427,2,45754,32
2020-11-14T14:00:00Z,45,31.76,9422,2,45632,36
2020-11-14T15:00:00Z,36,34.68,9414,2,45506,38
2020-11-14T16:00:00Z,36,34.42,9408,2,45371,40
2020-11-14T17:00:00Z,28,37.28,9398,2,45239,40
2020-11-14T18:00:00Z,25,37.78,9384,2,45096,42
2020-11-14T19:00:00Z,26,35.76,9374,2,44954,40
2020-11-14T20:00:00Z,27,36.16,9370,2,44826,38
2020-11-14T21:00:00Z,33,33.44,9372,2,44709,36
2020-11-14T22:00:00Z,51,28.18,9382,2,44610,31
2020-11-14T23:00:00Z,59,25.36,9394,2,44527,25
2020-11-15T00:00:00Z,63,24.1,9402,2,44455,23
2020-11-15T01:00:00Z,64,23.96,9408,2,44384,22
2020-11-15T02:00:00Z,66,23.12,9415,2,44317,22
2020-11-15T03:00:00Z,72,22.08,9418,2,44253,21
2020-11-15T04:00:00Z,73,21.9,9416,2,44190,20
2020-11-15T05:00:00Z,80,21.18,9412,2,44129,20
2020-11-15T06:00:00Z,82,20.62,9402,2,44063,19
2020-11-15T07:00:00Z,73,22.2,9394,2,43973,19
2020-11-15T08:00:00Z,76,22.14,9407,2,43897,20
2020-11-15T09:00:00Z,75,22.34,9417,2,43826,20
2020-11-15T10:00:00Z,68,24.62,9424,2,43753,22
2020-11-15T11:00:00Z,54,28.7,9427,2,43671,26
2020-11-15T12:00:00Z,51,30.2,9430,2,43574,30
2020-11-15T13:00:00Z,46,32.64,9431,2,43466,34
2020-11-15T14:00:00Z,39,34.94,9429,2,43340,36
2020-11-15T15:00:00Z,39,34.84,9423,2,43209,39
2020-11-15T16:00:00Z,57,28.42,9423,2,43045,33
2020-11-15T17:00:00Z,55,27.16,9420,2,42867,31
2020-11-15T18:00:00Z,55,26.74,9424,2,42734,29
2020-11-15T19:00:00Z,57,25.72,9419,2,42640,28
2020-11-15T20:00:00Z,53,26.38,9407,2,42554,26
2020-11-15T21:00:00Z,56,25.24,9410,2,42475,25
2020-11-15T22:00:00Z,62,23.12,9405,2,42401,24
2020-11-15T23:00:00Z,69,21.74,9411,2,42336,20
2020-11-16T00:00:00Z,73,20.84,9412,2,42275,19
2020-11-16T01:00:00Z,78,19.48,9414,2,42216,18
2020-11-16T02:00:00Z,86,18,9412,2,42162,17
2020-11-16T03:00:00Z,87,18.7,9414,2,42109,16
2020-11-16T04:00:00Z,90,17.86,9414,2,42056,17
2020-11-16T05:00:00Z,90,18.56,9412,2,42003,16
2020-11-16T06:00:00Z,92,17.82,9412,2,41949,17
2020-11-16T07:00:00Z,90,18.78,9412,2,41895,17
2020-11-16T08:00:00Z,89,19.18,9414,2,41840,17
2020-11-16T09:00:00Z,89,19.04,9416,2,41786,18
2020-11-16T10:00:00Z,81,21.54,9426,2,41727,19
2020-11-16T11:00:00Z,66,23.92,9427,2,41656,23
2020-11-16T12:00:00Z,50,28.9,9428,2,41568,27
2020-11-16T13:00:00Z,39,32.26,9426,2,41461,34
2020-11-16T14:00:00Z,35,33.98,9419,2,41335,37
2020-11-16T15:00:00Z,33,36.14,9416,2,41206,39
2020-11-16T16:00:00Z,34,35.86,9404,2,41073,40
2020-11-16T17:00:00Z,35,35.18,9396,2,40944,39
2020-11-16T18:00:00Z,39,33.48,9387,2,40821,37
2020-11-16T19:00:00Z,39,33.82,9378,2,40694,37
2020-11-16T20:00:00Z,41,32.64,9369,2,40584,34
2020-11-16T21:00:00Z,46,30.46,9372,2,40480,33
2020-11-16T22:00:00Z,56,27.56,9379,2,40388,29
2020-11-16T23:00:00Z,62,26.02,9390,2,40306,25
2020-11-17T00:00:00Z,70,24.64,9391,2,40232,24
2020-11-17T01:00:00Z,72,23.68,9393,2,40158,23
2020-11-17T02:00:00Z,76,22.78,9396,2,40091,22
2020-11-17T03:00:00Z,74,22.86,9393,2,40024,22
2020-11-17T04:00:00Z,79,21.52,9393,2,39959,21
2020-11-17T05:00:00Z,82,20.44,9387,2,39898,19
2020-11-17T06:00:00Z,83,19.78,9387,2,39840,19
2020-11-17T07:00:00Z,87,18.66,9392,2,39784,18
2020-11-17T08:00:00Z,88,18.18,9395,2,39730,17
2020-11-17T09:00:00Z,87,18.72,9399,2,39678,17
2020-11-17T10:00:00Z,69,23.76,9403,2,39618,19
2020-11-17T11:00:00Z,54,27.16,9402,2,39539,26
2020-11-17T12:00:00Z,42,30.98,9406,2,39439,31
2020-11-17T13:00:00Z,37,32.62,9401,2,39319,37
2020-11-17T14:00:00Z,33,34.26,9397,2,39177,40
2020-11-17T15:00:00Z,32,34.68,9391,2,39038,42
2020-11-17T16:00:00Z,28,35.92,9381,2,38893,43
2020-11-17T17:00:00Z,25,37.78,9372,2,38759,40
2020-11-17T18:00:00Z,26,36.7,9361,2,38617,42
2020-11-17T19:00:00Z,30,35.2,9357,2,38477,39
2020-11-17T20:00:00Z,30,33.62,9354,2,38354,37
2020-11-17T21:00:00Z,34,31.62,9355,2,38245,34
2020-11-17T22:00:00Z,42,28.74,9360,2,38148,31
2020-11-17T23:00:00Z,51,25.84,9371,2,38062,27
2020-11-18T00:00:00Z,45,25.98,9380,2,37985,25
2020-11-18T01:00:00Z,47,24.56,9385,2,37908,23
2020-11-18T02:00:00Z,49,23.8,9386,2,37838,23
2020-11-18T03:00:00Z,52,22.62,9385,2,37769,22
2020-11-18T04:00:00Z,54,22.44,9395,2,37701,22
2020-11-18T05:00:00Z,56,22.28,9378,2,37637,21
2020-11-18T06:00:00Z,58,22.34,9370,2,37569,21
2020-11-18T07:00:00Z,76,21.22,9375,2,37507,20
2020-11-18T08:00:00Z,85,20.84,9382,2,37446,20
2020-11-18T09:00:00Z,88,20.16,9382,2,37365,19
2020-11-18T10:00:00Z,94,19.34,9395,2,37162,18
2020-11-18T11:00:00Z,96,18.7,9411,2,36608,18
2020-11-18T12:00:00Z,96,19.14,9411,2,36375,18
2020-11-18T13:00:00Z,95,19.24,9422,2,36169,19
2020-11-18T14:00:00Z,92,19.76,9411,2,35989,19
2020-11-18T15:00:00Z,92,20.44,9403,2,35851,20
2020-11-18T16:00:00Z,91,20.58,9389,2,35786,21
2020-11-18T17:00:00Z,91,20.14,9385,2,35678,20
2020-11-18T18:00:00Z,94,19.58,9390,2,35336,19
2020-11-18T19:00:00Z,94,19.18,9383,2,35276,19
2020-11-18T20:00:00Z,95,18.02,9393,2,34915,18
2020-11-18T21:00:00Z,94,17.6,9390,2,34763,17
2020-11-18T22:00:00Z,96,17.54,9391,2,34709,17
2020-11-18T23:00:00Z,96,17.14,9380,2,34652,16
2020-11-19T00:00:00Z,96,16.88,9408,2,34601,16
2020-11-19T01:00:00Z,96,17.16,9412,2,34549,16
2020-11-19T02:00:00Z,95,16.86,9415,2,34497,16
2020-11-19T03:00:00Z,97,15.88,9411,2,34447,15
2020-11-19T04:00:00Z,98,15.4,9413,2,34400,14
2020-11-19T05:00:00Z,95,16.22,9411,2,34353,14
2020-11-19T06:00:00Z,96,16.06,9410,2,34304,15
2020-11-19T07:00:00Z,97,15.5,9407,2,34255,14
2020-11-19T08:00:00Z,97,15.56,9409,2,34209,14
2020-11-19T09:00:00Z,95,15.52,9414,2,34164,14
2020-11-19T10:00:00Z,81,19.78,9417,2,34113,15
2020-11-19T11:00:00Z,74,22.38,9423,2,34052,19
2020-11-19T12:00:00Z,68,22.38,9430,2,33979,24
2020-11-19T13:00:00Z,59,25.24,9430,2,33893,27
2020-11-19T14:00:00Z,52,25.98,9428,2,33790,32
2020-11-19T15:00:00Z,46,27.78,9425,2,33678,34
2020-11-19T16:00:00Z,50,26.42,9421,2,33574,33
2020-11-19T17:00:00Z,45,27.4,9415,2,33465,34
2020-11-19T18:00:00Z,42,29.34,9409,2,33364,32
2020-11-19T19:00:00Z,39,27.48,9405,2,33255,33
2020-11-19T20:00:00Z,43,26.16,9406,2,33169,27
2020-11-19T21:00:00Z,49,24.94,9408,2,33086,27
2020-11-19T22:00:00Z,65,21.52,9414,3,65533,22
2020-11-19T23:00:00Z,69,19.88,9419,3,65468,19
2020-11-20T00:00:00Z,70,19.44,9426,3,65413,17
2020-11-20T01:00:00Z,78,17.8,9433,3,65360,16
2020-11-20T02:00:00Z,82,17,9432,3,65309,15
2020-11-20T03:00:00Z,88,15.54,9430,3,65260,14
2020-11-20T04:00:00Z,85,15.86,9429,3,65214,14
2020-11-20T05:00:00Z,78,17.38,9428,3,65167,14
2020-11-20T06:00:00Z,80,17.06,9429,3,65118,15
2020-11-20T07:00:00Z,82,16.38,9432,3,65070,14
2020-11-20T08:00:00Z,86,15.54,9439,3,65023,14
2020-11-20T09:00:00Z,86,15.66,9443,3,64981,14
2020-11-20T10:00:00Z,75,18.98,9453,3,64932,15
2020-11-20T11:00:00Z,63,21.32,9459,3,64869,20
2020-11-20T12:00:00Z,55,22.68,9460,3,64793,24
2020-11-20T13:00:00Z,48,25.7,9458,3,64702,28
2020-11-20T14:00:00Z,43,27.76,9454,3,64595,33
2020-11-20T15:00:00Z,35,31.16,9446,3,64472,37
2020-11-20T16:00:00Z,27,32.28,9439,3,64340,39
2020-11-20T17:00:00Z,32,28.78,9434,3,64214,38
2020-11-20T18:00:00Z,29,30.86,9424,3,64090,37
2020-11-20T19:00:00Z,30,30.64,9417,3,63966,37
2020-11-20T20:00:00Z,36,27,9414,3,63862,32
2020-11-20T21:00:00Z,33,28.6,9416,3,63778,27
2020-11-20T22:00:00Z,45,24.1,9420,3,63688,26
2020-11-20T23:00:00Z,53,21.74,9423,3,63597,21
2020-11-21T00:00:00Z,56,20.52,9427,3,63538,18
2020-11-21T01:00:00Z,58,19.94,9432,3,63481,18
2020-11-21T02:00:00Z,73,17.74,9431,3,63426,17
2020-11-21T03:00:00Z,78,16.5,9426,3,63374,15
2020-11-21T04:00:00Z,84,15.1,9423,3,63326,14
2020-11-21T05:00:00Z,80,15.82,9420,3,63279,14
2020-11-21T06:00:00Z,74,16.72,9423,3,63233,13
2020-11-21T07:00:00Z,76,16.68,9424,3,63185,14
2020-11-21T08:00:00Z,79,16.66,9431,3,63139,14
2020-11-21T09:00:00Z,78,17.18,9439,3,63094,14
2020-11-21T10:00:00Z,66,20.68,9449,3,63041,17
2020-11-21T11:00:00Z,58,23.44,9457,3,62974,22
2020-11-21T12:00:00Z,53,24.56,9458,3,62894,26
2020-11-21T13:00:00Z,45,27.12,9459,3,62802,29
2020-11-21T14:00:00Z,40,29.24,9455,3,62693,34
2020-11-21T15:00:00Z,42,27.42,9448,3,62575,36
2020-11-21T16:00:00Z,33,30.5,9439,3,62468,33
2020-11-21T17:00:00Z,29,32.28,9433,3,62361,33
2020-11-21T18:00:00Z,30,30.54,9423,3,62238,37
2020-11-21T19:00:00Z,21,32.9,9418,3,62118,37
2020-11-21T20:00:00Z,23,31.62,9416,3,61999,36
2020-11-21T21:00:00Z,28,29.72,9421,3,61895,32
2020-11-21T22:00:00Z,42,24.04,9426,3,61803,27
2020-11-21T23:00:00Z,48,22.18,9434,3,61722,22
2020-11-22T00:00:00Z,47,22.44,9441,3,61660,20
2020-11-22T01:00:00Z,50,21.74,9446,3,61598,19
2020-11-22T02:00:00Z,62,19.58,9449,3,61541,18
2020-11-22T03:00:00Z,71,17.9,9447,3,61487,17
2020-11-22T04:00:00Z,82,15.94,9442,3,61437,15
2020-11-22T05:00:00Z,75,16.82,9439,3,61389,14
2020-11-22T06:00:00Z,80,15.94,9439,3,61341,14
2020-11-22T07:00:00Z,69,18.52,9444,3,61293,15
2020-11-22T08:00:00Z,73,17.72,9452,3,61241,16
2020-11-22T09:00:00Z,79,16.36,9461,3,61194,15
2020-11-22T10:00:00Z,66,21.22,9468,3,61141,16
2020-11-22T11:00:00Z,58,24.18,9473,3,61072,22
2020-11-22T12:00:00Z,49,26.26,9475,3,60987,27
2020-11-22T13:00:00Z,43,28.8,9475,3,60887,31
2020-11-22T14:00:00Z,38,30.7,9473,3,60775,35
2020-11-22T15:00:00Z,32,32.2,9467,3,60653,37
2020-11-22T16:00:00Z,25,35.08,9461,3,60519,40
2020-11-22T17:00:00Z,24,35.28,9452,3,60382,41
2020-11-22T18:00:00Z,28,31.56,9446,3,60257,38
2020-11-22T19:00:00Z,31,30.84,9443,3,60151,33
2020-11-22T20:00:00Z,28,32.24,9440,3,60049,31
2020-11-22T21:00:00Z,28,32.58,9441,3,59942,33
2020-11-22T22:00:00Z,41,27.08,9444,3,59847,29
2020-11-22T23:00:00Z,55,23.4,9450,3,59766,24
2020-11-23T00:00:00Z,58,22.2,9456,3,59701,21
2020-11-23T01:00:00Z,63,20.64,9461,3,59641,19
2020-11-23T02:00:00Z,69,19.38,9461,3,59583,18
2020-11-23T03:00:00Z,70,18.8,9457,3,59528,17
2020-11-23T04:00:00Z,71,18.64,9454,3,59474,17
2020-11-23T05:00:00Z,66,19.22,9454,3,59423,16
2020-11-23T06:00:00Z,66,19.52,9452,3,59369,17
2020-11-23T07:00:00Z,68,18.92,9457,3,59315,17
2020-11-23T08:00:00Z,68,18.18,9462,3,59263,16
2020-11-23T09:00:00Z,72,18.16,9469,3,59214,16
2020-11-23T10:00:00Z,63,21.66,9478,3,59158,18
2020-11-23T11:00:00Z,57,23.88,9487,3,59089,22
2020-11-23T12:00:00Z,54,24.98,9490,3,59007,26
2020-11-23T13:00:00Z,45,26.78,9491,3,58911,30
2020-11-23T14:00:00Z,44,27.58,9487,3,58804,33
2020-11-23T15:00:00Z,36,31.1,9481,3,58682,37
2020-11-23T16:00:00Z,32,31.62,9475,3,58556,38
2020-11-23T17:00:00Z,29,32.42,9466,3,58426,39
2020-11-23T18:00:00Z,27,33.34,9460,3,58294,39
2020-11-23T19:00:00Z,26,33.12,9453,3,58163,39
2020-11-23T20:00:00Z,27,32.72,9448,3,58040,37
2020-11-23T21:00:00Z,28,32.12,9448,3,57929,34
2020-11-23T22:00:00Z,38,27.22,9450,3,57834,29
2020-11-23T23:00:00Z,41,25.14,9453,3,57758,24
2020-11-24T00:00:00Z,45,23.64,9457,3,57689,22
2020-11-24T01:00:00Z,48,22.34,9464,3,57626,20
2020-11-24T02:00:00Z,46,22.94,9469,3,57563,20
2020-11-24T03:00:00Z,48,22.34,9467,3,57500,20
2020-11-24T04:00:00Z,52,21.56,9465,3,57438,19
2020-11-24T05:00:00Z,55,21.08,9462,3,57378,19
2020-11-24T06:00:00Z,58,20.5,9462,3,57320,18
2020-11-24T07:00:00Z,62,19.38,9462,3,57264,17
2020-11-24T08:00:00Z,68,18.08,9468,3,57211,16
2020-11-24T09:00:00Z,69,18.42,9473,3,57161,16
2020-11-24T10:00:00Z,57,22.14,9483,3,57105,17
2020-11-24T11:00:00Z,50,23.84,9491,3,57034,23
2020-11-24T12:00:00Z,43,25.62,9493,3,56949,27
2020-11-24T13:00:00Z,37,28.32,9490,3,56850,31
2020-11-24T14:00:00Z,36,29.28,9485,3,56739,34
2020-11-24T15:00:00Z,31,32.4,9480,3,56616,37
2020-11-24T16:00:00Z,31,33.62,9474,3,56481,40
2020-11-24T17:00:00Z,30,34.66,9465,3,56342,41
2020-11-24T18:00:00Z,29,35.34,9455,3,56204,41
2020-11-24T19:00:00Z,30,34.46,9444,3,56068,40
2020-11-24T20:00:00Z,33,33.98,9440,3,55944,37
2020-11-24T21:00:00Z,31,34.86,9436,3,55827,36
2020-11-24T22:00:00Z,44,29.28,9439,3,55725,32
2020-11-24T23:00:00Z,52,26.6,9443,3,55643,26
2020-11-25T00:00:00Z,60,24.04,9448,3,55570,23
2020-11-25T01:00:00Z,57,24.78,9450,3,55501,22
2020-11-25T02:00:00Z,54,25.24,9452,3,55429,23
2020-11-25T03:00:00Z,60,23.8,9449,3,55359,22
2020-11-25T04:00:00Z,61,23.88,9444,3,55292,22
2020-11-25T05:00:00Z,66,22.66,9445,3,55224,21
2020-11-25T06:00:00Z,66,22.92,9447,3,55162,20
2020-11-25T07:00:00Z,69,22.14,9448,3,55098,21
2020-11-25T08:00:00Z,71,21.8,9453,3,55036,20
2020-11-25T09:00:00Z,73,21.4,9464,3,54977,19
2020-11-25T10:00:00Z,59,25.56,9472,3,54911,21
2020-11-25T11:00:00Z,47,27.72,9477,3,54828,27
2020-11-25T12:00:00Z,45,29.3,9476,3,54732,30
2020-11-25T13:00:00Z,45,30.2,9474,3,54625,33
2020-11-25T14:00:00Z,40,32.82,9469,3,54508,35
2020-11-25T15:00:00Z,36,34.3,9459,3,54379,38
2020-11-25T16:00:00Z,32,35.28,9451,3,54246,39
2020-11-25T17:00:00Z,32,35.92,9441,3,54113,39
2020-11-25T18:00:00Z,28,37,9434,3,53979,39
2020-11-25T19:00:00Z,29,36.3,9426,3,53842,41
2020-11-25T20:00:00Z,33,33.88,9422,3,53713,38
2020-11-25T21:00:00Z,32,34.66,9417,3,53600,34
2020-11-25T22:00:00Z,41,29.54,9418,3,53496,32
2020-11-25T23:00:00Z,46,27.06,9423,3,53411,27
2020-11-26T00:00:00Z,48,27.3,9431,3,53333,25
2020-11-26T01:00:00Z,49,25.92,9436,3,53255,25
2020-11-26T02:00:00Z,61,24.94,9440,3,53182,23
2020-11-26T03:00:00Z,59,24.28,9438,3,53110,23
2020-11-26T04:00:00Z,54,24.88,9430,3,53041,22
2020-11-26T05:00:00Z,59,23.26,9426,3,52973,22
2020-11-26T06:00:00Z,59,22.04,9423,3,52908,21
2020-11-26T07:00:00Z,64,21.8,9426,3,52846,19
2020-11-26T08:00:00Z,66,21.26,9433,3,52786,19
2020-11-26T09:00:00Z,75,20.4,9437,3,52728,19
2020-11-26T10:00:00Z,54,26.66,9442,3,52662,21
